Game ID,Result
4920961,1.29x
4920962,7.08x
4920963,1.05x
4920964,1.48x
4920965,6.22x
4920966,2.89x
4920967,1.04x
4920968,2.89x
4920969,1.43x
4920970,3.18x
4920971,3.39x
4920972,2.9x
4920973,21.44x
4920974,1.42x
4920975,1.63x
4920976,6.07x
4920977,1.08x
4920978,1x
4920979,1.66x
4920980,1.61x
4920981,4.05x
4920982,2.17x
4920983,1.79x
4920984,1.44x
4920985,1.02x
4920986,2.22x
4920987,1.12x
4920988,1.42x
4920989,25.15x
4920990,6.75x
4920991,2.44x
4920992,1.05x
4920993,2.62x
4920994,1.05x
4920995,1x
4920996,1.35x
4920997,313.56x
4920998,1.02x
4920999,1.82x
4921000,9.97x
4921001,3.21x
4921002,14.95x
4921003,4.64x
4921004,1.01x
4921005,1.23x
4921006,7.12x
4921007,2x
4921008,1.03x
4921009,3.86x
4921010,2.38x
4921011,2.14x
4921012,1.07x
4921013,25.59x
4921014,2.45x
4921015,1.39x
4921016,1.54x
4921017,3.77x
4921018,2.02x
4921019,1.11x
4921020,2.06x
4921021,4.17x
4921022,4.08x
4921023,38.54x
4921024,10.03x
4921025,15.34x
4921026,10.73x
4921027,1.35x
4921028,1.05x
4921029,1.44x
4921030,1.48x
4921031,1.1x
4921032,1.56x
4921033,1.7x
4921034,4.12x
4921035,1.32x
4921036,3.06x
4921037,1.77x
4921038,8.2x
4921039,1.46x
4921040,1.13x
4921041,1.24x
4921042,1.44x
4921043,7.09x
4921044,2.79x
4921045,13.63x
4921046,1.23x
4921047,118.96x
4921048,126.53x
4921049,1.15x
4921050,4.88x
4921051,1.4x
4921052,1.24x
4921053,12.23x
4921054,2.42x
4921055,1x
4921056,5.85x
4921057,1.83x
4921058,26.86x
4921059,2.11x
4921060,7.24x
4921061,1.07x
4921062,2.33x
4921063,1.31x
4921064,1.08x
4921065,1.12x
4921066,1.05x
4921067,3.78x
4921068,2.26x
4921069,2.78x
4921070,12.94x
4921071,1.53x
4921072,1.49x
4921073,3.45x
4921074,1.38x
4921075,10.29x
4921076,42.58x
4921077,1.79x
4921078,1.98x
4921079,1.22x
4921080,1.39x
4921081,2.74x
4921082,6.06x
4921083,1.42x
4921084,1.88x
4921085,2.86x
4921086,1.37x
4921087,2.39x
4921088,1.08x
4921089,8.76x
4921090,1.23x
4921091,13.27x
4921092,4.5x
4921093,1.15x
4921094,5.4x
4921095,5.04x
4921096,1.74x
4921097,7.87x
4921098,1.73x
4921099,4.07x
4921100,1.9x
4921101,10.11x
4921102,3.14x
4921103,1.07x
4921104,2.24x
4921105,2.96x
4921106,1.22x
4921107,1.74x
4921108,1.23x
4921109,1.61x
4921110,1.74x
4921111,3.17x
4921112,7.58x
4921113,8.84x
4921114,6.09x
4921115,2.1x
4921116,10.17x
4921117,1.08x
4921118,1.91x
4921119,1.12x
4921120,1.39x
4921121,1.79x
4921122,6x
4921123,1.33x
4921124,5.66x
4921125,28.37x
4921126,1.19x
4921127,1.55x
4921128,18.36x
4921129,1.19x
4921130,2x
4921131,2.18x
4921132,1.21x
4921133,1x
4921134,14.17x
4921135,1.28x
4921136,2.39x
4921137,3.95x
4921138,1.29x
4921139,1x
4921140,4.59x
4921141,1.2x
4921142,1.62x
4921143,904.31x
4921144,2.18x
4921145,1.71x
4921146,1.96x
4921147,1.64x
4921148,2.2x
4921149,2.2x
4921150,1.64x
4921151,3.49x
4921152,2x
4921153,1.78x
4921154,1.15x
4921155,1.56x
4921156,2.36x
4921157,1.12x
4921158,2.47x
4921159,13.27x
4921160,1.84x
4921161,2.35x
4921162,16.29x
4921163,1.53x
4921164,3.44x
4921165,8.86x
4921166,5.31x
4921167,1.72x
4921168,2.07x
4921169,1.85x
4921170,1.21x
4921171,3.65x
4921172,1.91x
4921173,2.58x
4921174,1.09x
4921175,2.86x
4921176,1.07x
4921177,4.55x
4921178,4.47x
4921179,1.02x
4921180,1.01x
4921181,1.39x
4921182,1.09x
4921183,24.67x
4921184,2.02x
4921185,1.41x
4921186,4.63x
4921187,4.1x
4921188,1.06x
4921189,6.62x
4921190,1.77x
4921191,2.03x
4921192,1.52x
4921193,2.54x
4921194,2.24x
4921195,1.31x
4921196,1.19x
4921197,3.62x
4921198,13.61x
4921199,1x
4921200,1.2x
4921201,10.18x
4921202,1.07x
4921203,1.21x
4921204,10.11x
4921205,1.03x
4921206,22.65x
4921207,2.06x
4921208,1.63x
4921209,1.56x
4921210,5.68x
4921211,14.05x
4921212,2.02x
4921213,1.32x
4921214,1.84x
4921215,5.65x
4921216,4.62x
4921217,7.07x
4921218,1.27x
4921219,51.15x
4921220,1.08x
4921221,1.9x
4921222,1.75x
4921223,18.52x
4921224,2.45x
4921225,1.56x
4921226,1.85x
4921227,1.3x
4921228,1.36x
4921229,1.99x
4921230,1.89x
4921231,1.09x
4921232,40.97x
4921233,1.14x
4921234,1.49x
4921235,3.16x
4921236,3.28x
4921237,1.07x
4921238,2.59x
4921239,15.49x
4921240,2.99x
4921241,2.75x
4921242,1.34x
4921243,1.42x
4921244,2.19x
4921245,4.78x
4921246,1.06x
4921247,1.2x
4921248,4.99x
4921249,2.43x
4921250,1.81x
4921251,4.18x
4921252,1.23x
4921253,1.1x
4921254,13.89x
4921255,6.75x
4921256,1.11x
4921257,10.66x
4921258,20.53x
4921259,1x
4921260,1.43x
4921261,2.09x
4921262,1.01x
4921263,3.1x
4921264,2.62x
4921265,2.08x
4921266,1.23x
4921267,1x
4921268,1.91x
4921269,1.51x
4921270,1.29x
4921271,2.59x
4921272,5.01x
4921273,1.11x
4921274,7.82x
4921275,32.67x
4921276,41.57x
4921277,6.53x
4921278,1.28x
4921279,1.45x
4921280,1.93x
4921281,11.32x
4921282,1.35x
4921283,2.16x
4921284,5.51x
4921285,5.61x
4921286,1.02x
4921287,1.12x
4921288,9.21x
4921289,1.79x
4921290,1.14x
4921291,6.54x
4921292,1.04x
4921293,2.14x
4921294,1.43x
4921295,14.18x
4921296,1.78x
4921297,1x
4921298,4.23x
4921299,6.8x
4921300,1.6x
4921301,1.03x
4921302,1.1x
4921303,2.24x
4921304,106.28x
4921305,3.3x
4921306,4.25x
4921307,1.92x
4921308,3.6x
4921309,1.45x
4921310,6.07x
4921311,1.42x
4921312,1.02x
4921313,1.99x
4921314,1.41x
4921315,1.09x
4921316,1.68x
4921317,1.38x
4921318,1.22x
4921319,1.51x
4921320,10.63x
4921321,39.56x
4921322,1.42x
4921323,1.61x
4921324,7.23x
4921325,2.49x
4921326,7.2x
4921327,10.1x
4921328,2.37x
4921329,2.29x
4921330,1.07x
4921331,5.92x
4921332,1.09x
4921333,5.45x
4921334,1.03x
4921335,1.94x
4921336,2.43x
4921337,1.72x
4921338,1.16x
4921339,18.88x
4921340,3.79x
4921341,13.67x
4921342,1.31x
4921343,20.74x
4921344,1.88x
4921345,5.21x
4921346,1.76x
4921347,7.27x
4921348,3.1x
4921349,1.25x
4921350,4.81x
4921351,2.05x
4921352,2.06x
4921353,1.5x
4921354,1.26x
4921355,2.38x
4921356,1.01x
4921357,1.83x
4921358,1x
4921359,3.1x
4921360,1.3x
4921361,1.11x
4921362,1.42x
4921363,1.41x
4921364,1.02x
4921365,1.64x
4921366,6.46x
4921367,2.5x
4921368,1.56x
4921369,1.06x
4921370,5.77x
4921371,1.9x
4921372,3.43x
4921373,1.57x
4921374,1.62x
4921375,3.44x
4921376,2.04x
4921377,74.04x
4921378,1.65x
4921379,1.01x
4921380,1.16x
4921381,1.84x
4921382,1.63x
4921383,13.28x
4921384,1.21x
4921385,1.21x
4921386,3.56x
4921387,1.86x
4921388,5.26x
4921389,3.23x
4921390,3.26x
4921391,1.45x
4921392,9.13x
4921393,1.66x
4921394,2.12x
4921395,1.61x
4921396,5.03x
4921397,1.18x
4921398,2.4x
4921399,2.03x
4921400,4.9x
4921401,1.63x
4921402,6.84x
4921403,1.59x
4921404,2.3x
4921405,4.83x
4921406,110.58x
4921407,7.54x
4921408,4.04x
4921409,5.82x
4921410,2.28x
4921411,3.21x
4921412,1.58x
4921413,1.51x
4921414,1.18x
4921415,2.91x
4921416,1.08x
4921417,2.72x
4921418,1.47x
4921419,1.06x
4921420,4.52x
4921421,3.72x
4921422,3.16x
4921423,1.42x
4921424,2.42x
4921425,1.01x
4921426,1.61x
4921427,2.42x
4921428,10.46x
4921429,1.15x
4921430,1.49x
4921431,1.06x
4921432,1.56x
4921433,1.49x
4921434,5.23x
4921435,1.84x
4921436,1.11x
4921437,2.44x
4921438,1.55x
4921439,1.04x
4921440,1.28x
4921441,10.3x
4921442,1.18x
4921443,1.92x
4921444,1.71x
4921445,1.43x
4921446,1.55x
4921447,3.61x
4921448,1.21x
4921449,1.29x
4921450,1.07x
4921451,1.54x
4921452,15.6x
4921453,1.83x
4921454,1.13x
4921455,2.54x
4921456,3.49x
4921457,1.45x
4921458,1.73x
4921459,62.46x
4921460,1.69x
4921461,9.98x
4921462,3.15x
4921463,2.34x
4921464,1.24x
4921465,1.14x
4921466,8.43x
4921467,2.88x
4921468,16.54x
4921469,3.87x
4921470,4.78x
4921471,1.63x
4921472,1.09x
4921473,1.24x
4921474,4.17x
4921475,1.97x
4921476,5.42x
4921477,1.03x
4921478,1.35x
4921479,3.23x
4921480,17x
4921481,5.34x
4921482,21.25x
4921483,6.61x
4921484,1.25x
4921485,2.1x
4921486,1.12x
4921487,1.99x
4921488,1.8x
4921489,3.47x
4921490,1.33x
4921491,1.43x
4921492,3.99x
4921493,1.73x
4921494,1.13x
4921495,3.79x
4921496,1.51x
4921497,1.46x
4921498,1.72x
4921499,2.24x
4921500,8.47x
4921501,6.86x
4921502,1.48x
4921503,41.48x
4921504,1.04x
4921505,2.26x
4921506,3.01x
4921507,1.43x
4921508,2.56x
4921509,2.12x
4921510,1.25x
4921511,1.34x
4921512,7.77x
4921513,2.26x
4921514,2.15x
4921515,1.01x
4921516,1.69x
4921517,15.27x
4921518,1.76x
4921519,2.14x
4921520,1x
4921521,1.27x
4921522,1.75x
4921523,1.36x
4921524,1.13x
4921525,1.9x
4921526,1.2x
4921527,5.22x
4921528,2.79x
4921529,1.27x
4921530,1.32x
4921531,11.3x
4921532,6.88x
4921533,1.09x
4921534,1.55x
4921535,1.38x
4921536,2.02x
4921537,2.07x
4921538,6.06x
4921539,2.07x
4921540,2.67x
4921541,1.22x
4921542,1.79x
4921543,1.68x
4921544,1.14x
4921545,2.06x
4921546,1.27x
4921547,1.64x
4921548,40.43x
4921549,1.39x
4921550,1.5x
4921551,3.27x
4921552,1.05x
4921553,16.31x
4921554,1.63x
4921555,2.3x
4921556,4.9x
4921557,1.73x
4921558,1.5x
4921559,1.9x
4921560,3.7x
4921561,1.49x
4921562,1.2x
4921563,1.72x
4921564,1.46x
4921565,1x
4921566,2.85x
4921567,1.48x
4921568,18.63x
4921569,1.87x
4921570,4.87x
4921571,1.32x
4921572,1.89x
4921573,2.69x
4921574,1.53x
4921575,2.54x
4921576,1.66x
4921577,1.44x
4921578,1.42x
4921579,1x
4921580,2.12x
4921581,2.85x
4921582,3.77x
4921583,7.98x
4921584,1.31x
4921585,3.25x
4921586,3.51x
4921587,2.79x
4921588,1.02x
4921589,3.64x
4921590,2.09x
4921591,1.84x
4921592,1.1x
4921593,2.56x
4921594,1.82x
4921595,19.88x
4921596,1.02x
4921597,2.18x
4921598,2.96x
4921599,1.37x
4921600,2.47x
4921601,1.67x
4921602,10.4x
4921603,2.56x
4921604,3.39x
4921605,1.53x
4921606,3.33x
4921607,1.14x
4921608,1.1x
4921609,6.02x
4921610,11.51x
4921611,1.11x
4921612,1.54x
4921613,2.06x
4921614,10.1x
4921615,6.69x
4921616,5.86x
4921617,49.86x
4921618,1.54x
4921619,3.22x
4921620,1.07x
4921621,1x
4921622,1.86x
4921623,41.18x
4921624,1.13x
4921625,3.33x
4921626,4.49x
4921627,1.1x
4921628,3.24x
4921629,1.03x
4921630,7.04x
4921631,4.4x
4921632,5.21x
4921633,2.52x
4921634,1.08x
4921635,1.83x
4921636,2.04x
4921637,1.83x
4921638,1.1x
4921639,1.45x
4921640,2.42x
4921641,8.44x
4921642,1.16x
4921643,1.08x
4921644,1.12x
4921645,1.2x
4921646,7.67x
4921647,7.32x
4921648,2.46x
4921649,1.24x
4921650,4.59x
4921651,1.42x
4921652,2x
4921653,1.03x
4921654,1.01x
4921655,1.21x
4921656,4.33x
4921657,10.38x
4921658,23.5x
4921659,2.07x
4921660,5.33x
4921661,1.12x
4921662,1.41x
4921663,1.55x
4921664,1.2x
4921665,1.62x
4921666,1.6x
4921667,23.3x
4921668,2.73x
4921669,1.71x
4921670,2.03x
4921671,23.66x
4921672,3.18x
4921673,7.45x
4921674,120.69x
4921675,1.47x
4921676,4.65x
4921677,1.79x
4921678,2.17x
4921679,260.29x
4921680,1.03x
4921681,1.73x
4921682,4.38x
4921683,9.66x
4921684,1.64x
4921685,2.98x
4921686,3.9x
4921687,4.7x
4921688,4.27x
4921689,10.04x
4921690,1.08x
4921691,5.23x
4921692,3.27x
4921693,1.88x
4921694,2.01x
4921695,6.81x
4921696,1.45x
4921697,1.35x
4921698,2.49x
4921699,1.82x
4921700,1.36x
4921701,5.48x
4921702,1.17x
4921703,3.38x
4921704,6.51x
4921705,5.2x
4921706,2.57x
4921707,3.77x
4921708,1.31x
4921709,1.09x
4921710,2.1x
4921711,2.14x
4921712,2.99x
4921713,5.03x
4921714,8.31x
4921715,1.19x
4921716,1.38x
4921717,1.85x
4921718,1.41x
4921719,11.64x
4921720,1.6x
4921721,3.53x
4921722,1.52x
4921723,1.21x
4921724,3x
4921725,2.75x
4921726,8.39x
4921727,7.42x
4921728,2.63x
4921729,1.31x
4921730,4.39x
4921731,1.26x
4921732,2.54x
4921733,1.15x
4921734,1.45x
4921735,2.26x
4921736,29.18x
4921737,45.49x
4921738,2.36x
4921739,1.45x
4921740,4.48x
4921741,1.33x
4921742,1.09x
4921743,250.25x
4921744,1.7x
4921745,1.72x
4921746,28.16x
4921747,6.01x
4921748,6.37x
4921749,1.44x
4921750,1.33x
4921751,1.19x
4921752,1.9x
4921753,5.6x
4921754,1.28x
4921755,4.56x
4921756,1.14x
4921757,1.36x
4921758,2.61x
4921759,1.24x
4921760,1.17x
4921761,1.02x
4921762,1.84x
4921763,6.03x
4921764,7.44x
4921765,1.83x
4921766,1.59x
4921767,1.35x
4921768,1.39x
4921769,9.68x
4921770,1.75x
4921771,1.05x
4921772,9.55x
4921773,1.75x
4921774,41.67x
4921775,1.98x
4921776,2.56x
4921777,1.11x
4921778,1.39x
4921779,17.74x
4921780,3.47x
4921781,4.24x
4921782,4.55x
4921783,2.64x
4921784,12.02x
4921785,1.06x
4921786,1.5x
4921787,42.7x
4921788,6.67x
4921789,1.07x
4921790,2.19x
4921791,5.95x
4921792,1.23x
4921793,1.11x
4921794,4.83x
4921795,1.8x
4921796,2.23x
4921797,3.31x
4921798,1.15x
4921799,5.84x
4921800,2.18x
4921801,4.05x
4921802,4.53x
4921803,1.37x
4921804,1.72x
4921805,2.42x
4921806,1.5x
4921807,1.07x
4921808,2.77x
4921809,1.02x
4921810,1.75x
4921811,1.97x
4921812,1.41x
4921813,3.65x
4921814,6.74x
4921815,1.38x
4921816,1.48x
4921817,1.48x
4921818,2.56x
4921819,1.32x
4921820,2.61x
4921821,1.54x
4921822,3.09x
4921823,2.44x
4921824,11.52x
4921825,1.08x
4921826,1.93x
4921827,1.26x
4921828,1.19x
4921829,20.63x
4921830,2.45x
4921831,1.74x
4921832,2.07x
4921833,3.37x
4921834,4.87x
4921835,2.92x
4921836,2.65x
4921837,16.72x
4921838,1.39x
4921839,1.44x
4921840,1.41x
4921841,1.28x
4921842,1.17x
4921843,3.71x
4921844,1.74x
4921845,1.45x
4921846,66.72x
4921847,1.7x
4921848,13.5x
4921849,1.88x
4921850,2.48x
4921851,1.43x
4921852,1.74x
4921853,74.72x
4921854,2.6x
4921855,1.36x
4921856,1.1x
4921857,7.7x
4921858,1.15x
4921859,2.86x
4921860,1.49x
4921861,1.09x
4921862,1.3x
4921863,2x
4921864,3.45x
4921865,2.41x
4921866,10.84x
4921867,4.18x
4921868,1.38x
4921869,2.27x
4921870,1.94x
4921871,1.48x
4921872,1.19x
4921873,1.1x
4921874,11.56x
4921875,9.44x
4921876,1.88x
4921877,1.69x
4921878,1x
4921879,3.58x
4921880,5.15x
4921881,113.78x
4921882,1.12x
4921883,6.25x
4921884,1.13x
4921885,10.2x
4921886,1.98x
4921887,6.67x
4921888,2.57x
4921889,1.61x
4921890,27.12x
4921891,1.35x
4921892,2.93x
4921893,1.36x
4921894,3.49x
4921895,1x
4921896,1.97x
4921897,13.64x
4921898,4.21x
4921899,1.4x
4921900,4.67x
4921901,3.22x
4921902,1.33x
4921903,1.06x
4921904,9.52x
4921905,1.63x
4921906,1.2x
4921907,1.42x
4921908,2.04x
4921909,1.83x
4921910,2.24x
4921911,2.49x
4921912,1.24x
4921913,3.12x
4921914,3.53x
4921915,4.58x
4921916,2.79x
4921917,1.75x
4921918,7.31x
4921919,1.18x
4921920,1.19x
4921921,2.8x
4921922,2.17x
4921923,4.95x
4921924,92.45x
4921925,1.4x
4921926,2.94x
4921927,10.69x
4921928,1.9x
4921929,1.91x
4921930,1.45x
4921931,1.09x
4921932,1.09x
4921933,1.78x
4921934,1.04x
4921935,1.01x
4921936,1.37x
4921937,1.6x
4921938,8.33x
4921939,2.96x
4921940,1.17x
4921941,1.14x
4921942,1.46x
4921943,1.07x
4921944,11.99x
4921945,1.53x
4921946,21.2x
4921947,2.67x
4921948,1.82x
4921949,8.17x
4921950,1.18x
4921951,3.1x
4921952,15.1x
4921953,1.13x
4921954,3.18x
4921955,1.19x
4921956,1.4x
4921957,1.16x
4921958,1.21x
4921959,1.24x
4921960,8.81x
4921961,7.96x
4921962,1.12x
4921963,1.66x
4921964,1.44x
4921965,2.11x
4921966,1.01x
4921967,1.81x
4921968,2.6x
4921969,4.55x
4921970,1.11x
4921971,1.3x
4921972,12.94x
4921973,2.24x
4921974,56.9x
4921975,1.14x
4921976,1.42x
4921977,1.39x
4921978,1.12x
4921979,27.62x
4921980,1.32x
4921981,5.7x
4921982,1.34x
4921983,3.64x
4921984,1.85x
4921985,1.14x
4921986,1.08x
4921987,1.84x
4921988,1.89x
4921989,1.18x
4921990,1x
4921991,1.36x
4921992,1.3x
4921993,12.95x
4921994,5.42x
4921995,89.18x
4921996,1.71x
4921997,3.06x
4921998,1.95x
4921999,3.75x
4922000,1.9x
4922001,3.2x
4922002,1.65x
4922003,4.87x
4922004,1.09x
4922005,1.14x
4922006,1.39x
4922007,1.8x
4922008,1.68x
4922009,1.54x
4922010,2.2x
4922011,1.27x
4922012,1.78x
4922013,2.03x
4922014,5.02x
4922015,1x
4922016,1.16x
4922017,1.84x
4922018,4.36x
4922019,1.14x
4922020,1.08x
4922021,92.37x
4922022,1.14x
4922023,2.28x
4922024,1.26x
4922025,1.93x
4922026,12.69x
4922027,1.08x
4922028,1.03x
4922029,1.25x
4922030,2.35x
4922031,1.15x
4922032,1.04x
4922033,2.64x
4922034,1.66x
4922035,1.31x
4922036,1.79x
4922037,1x
4922038,2.11x
4922039,1.07x
4922040,1.27x
4922041,8.04x
4922042,1.36x
4922043,3.37x
4922044,2.49x
4922045,1.5x
4922046,12.84x
4922047,5.09x
4922048,1.66x
4922049,5.04x
4922050,6.48x
4922051,4.51x
4922052,1.02x
4922053,19.82x
4922054,1.07x
4922055,1.39x
4922056,2.51x
4922057,2.13x
4922058,15.83x
4922059,3.1x
4922060,4.12x
4922061,5.91x
4922062,1.85x
4922063,2.31x
4922064,1.07x
4922065,4.61x
4922066,9.16x
4922067,1.19x
4922068,5.48x
4922069,1.54x
4922070,1.59x
4922071,1.12x
4922072,1.49x
4922073,2.68x
4922074,8.95x
4922075,1.35x
4922076,11.85x
4922077,1.54x
4922078,1.22x
4922079,1.31x
4922080,1.04x
4922081,1.77x
4922082,3.87x
4922083,1x
4922084,1.79x
4922085,3.4x
4922086,38.87x
4922087,1.91x
4922088,1.23x
4922089,2.09x
4922090,1.04x
4922091,8.69x
4922092,1.31x
4922093,6.43x
4922094,1.09x
4922095,2.88x
4922096,35.71x
4922097,154.5x
4922098,1.11x
4922099,1.05x
4922100,1.43x
4922101,1.48x
4922102,6.5x
4922103,9.21x
4922104,3.01x
4922105,1.05x
4922106,6.55x
4922107,1.04x
4922108,1.49x
4922109,3.31x
4922110,7.19x
4922111,1.47x
4922112,5.13x
4922113,1.84x
4922114,1.02x
4922115,1.72x
4922116,2.68x
4922117,1.31x
4922118,2.72x
4922119,4.34x
4922120,1.06x
4922121,17.84x
4922122,1.56x
4922123,1.22x
4922124,1.58x
4922125,1.09x
4922126,89.25x
4922127,3.21x
4922128,1.02x
4922129,8.28x
4922130,2.3x
4922131,4.85x
4922132,1.34x
4922133,1.08x
4922134,2.07x
4922135,1.82x
4922136,1.47x
4922137,1.07x
4922138,7.22x
4922139,1.28x
4922140,12.91x
4922141,1.35x
4922142,1.35x
4922143,2.29x
4922144,2.86x
4922145,14.4x
4922146,2.56x
4922147,5.58x
4922148,2.91x
4922149,2.85x
4922150,6.86x
4922151,1.11x
4922152,2.27x
4922153,2.21x
4922154,3.73x
4922155,5.54x
4922156,17.68x
4922157,1.12x
4922158,1.59x
4922159,1.37x
4922160,3.01x
4922161,1.78x
4922162,1.62x
4922163,1.69x
4922164,1.22x
4922165,3.48x
4922166,1.29x
4922167,1.22x
4922168,3.14x
4922169,1.02x
4922170,1.36x
4922171,1.04x
4922172,3.06x
4922173,2.14x
4922174,1.28x
4922175,1.04x
4922176,1.57x
4922177,1.62x
4922178,3.38x
4922179,8.2x
4922180,6.37x
4922181,1.1x
4922182,9.01x
4922183,1.49x
4922184,1x
4922185,1.69x
4922186,1.12x
4922187,1.03x
4922188,1.2x
4922189,14.61x
4922190,1.66x
4922191,1.32x
4922192,2.34x
4922193,4.62x
4922194,3.29x
4922195,1.61x
4922196,1.21x
4922197,1.8x
4922198,1.99x
4922199,1.49x
4922200,99.4x
4922201,5.39x
4922202,2.13x
4922203,5.21x
4922204,1.29x
4922205,1.78x
4922206,1.13x
4922207,2.03x
4922208,2.31x
4922209,1.18x
4922210,2.27x
4922211,1.33x
4922212,3.44x
4922213,1.05x
4922214,2.5x
4922215,3.62x
4922216,15.16x
4922217,2.57x
4922218,6.17x
4922219,1.85x
4922220,8.53x
4922221,1x
4922222,1.27x
4922223,2.11x
4922224,1.2x
4922225,1.55x
4922226,1.31x
4922227,1.25x
4922228,26.38x
4922229,9.46x
4922230,1.23x
4922231,1.6x
4922232,1.15x
4922233,2.3x
4922234,2.67x
4922235,1.11x
4922236,1.05x
4922237,5.79x
4922238,5.7x
4922239,1.54x
4922240,40.78x
4922241,1.16x
4922242,1.09x
4922243,1.91x
4922244,1.14x
4922245,2.59x
4922246,3.6x
4922247,16.8x
4922248,5.06x
4922249,1.15x
4922250,2.65x
4922251,16.29x
4922252,14.89x
4922253,1.23x
4922254,1.09x
4922255,1.16x
4922256,1.93x
4922257,2.35x
4922258,1.18x
4922259,3.9x
4922260,4.42x
4922261,3.29x
4922262,1.4x
4922263,1.94x
4922264,1.29x
4922265,2.76x
4922266,22.75x
4922267,3.44x
4922268,1.11x
4922269,4.2x
4922270,1.47x
4922271,1.07x
4922272,1.3x
4922273,1.29x
4922274,22.49x
4922275,1.68x
4922276,1.3x
4922277,2.82x
4922278,19.35x
4922279,1x
4922280,10.72x
4922281,34.93x
4922282,3.72x
4922283,1.34x
4922284,1.22x
4922285,1.29x
4922286,83.03x
4922287,1.01x
4922288,1.04x
4922289,1.41x
4922290,3.03x
4922291,1.29x
4922292,1x
4922293,6.39x
4922294,1.21x
4922295,1.12x
4922296,1.3x
4922297,1.17x
4922298,3.11x
4922299,1.79x
4922300,1.89x
4922301,1.59x
4922302,44.49x
4922303,5.38x
4922304,1.08x
4922305,2.35x
4922306,1.09x
4922307,5.05x
4922308,5.63x
4922309,1.38x
4922310,3.56x
4922311,4.28x
4922312,5.78x
4922313,3.57x
4922314,1.74x
4922315,1.79x
4922316,1.21x
4922317,4.95x
4922318,1.26x
4922319,1.7x
4922320,8.17x
4922321,1.75x
4922322,10.03x
4922323,1.56x
4922324,1.06x
4922325,1.65x
4922326,1.3x
4922327,92.88x
4922328,29.65x
4922329,1.6x
4922330,4.4x
4922331,3.75x
4922332,2.32x
4922333,1.15x
4922334,1.45x
4922335,24.65x
4922336,1.63x
4922337,29.25x
4922338,5.1x
4922339,5.29x
4922340,15.7x
4922341,4.67x
4922342,12.58x
4922343,3.13x
4922344,1.29x
4922345,3.55x
4922346,1.24x
4922347,14.41x
4922348,1.62x
4922349,1.53x
4922350,1.64x
4922351,3.19x
4922352,126.14x
4922353,1.21x
4922354,4.02x
4922355,1.16x
4922356,17.96x
4922357,1.86x
4922358,1.22x
4922359,8.2x
4922360,1.67x
4922361,1.09x
4922362,2.53x
4922363,1.48x
4922364,3.96x
4922365,1.22x
4922366,5.11x
4922367,2.23x
4922368,6.31x
4922369,7.4x
4922370,5.03x
4922371,1.55x
4922372,1.74x
4922373,2.24x
4922374,1.27x
4922375,50.47x
4922376,1.59x
4922377,2.2x
4922378,1.04x
4922379,7.99x
4922380,1.1x
4922381,2.37x
4922382,3.21x
4922383,3.45x
4922384,2.44x
4922385,5.17x
4922386,6.67x
4922387,4.36x
4922388,1.08x
4922389,1.5x
4922390,1.53x
4922391,5.23x
4922392,18.77x
4922393,4.58x
4922394,1.16x
4922395,1.08x
4922396,1.81x
4922397,1.03x
4922398,1.39x
4922399,1.36x
4922400,1.22x
4922401,1.53x
4922402,1x
4922403,2.03x
4922404,2.46x
4922405,1.03x
4922406,1.7x
4922407,2.83x
4922408,1.58x
4922409,1.07x
4922410,1.2x
4922411,9.91x
4922412,1.04x
4922413,2.9x
4922414,9.27x
4922415,3.35x
4922416,2.98x
4922417,3.5x
4922418,4.72x
4922419,4.9x
4922420,1.07x
4922421,3.23x
4922422,4x
4922423,4.16x
4922424,3.47x
4922425,1.74x
4922426,1.5x
4922427,1.13x
4922428,2.68x
4922429,1.33x
4922430,1.18x
4922431,7.67x
4922432,3.37x
4922433,5.79x
4922434,5.61x
4922435,2.78x
4922436,3.01x
4922437,1.73x
4922438,1.07x
4922439,1.17x
4922440,8.08x
4922441,1.17x
4922442,5.76x
4922443,2.4x
4922444,1.98x
4922445,1.13x
4922446,1.1x
4922447,3.32x
4922448,3.94x
4922449,1.03x
4922450,50.37x
4922451,1.33x
4922452,1.1x
4922453,4.16x
4922454,15.26x
4922455,1.52x
4922456,43.53x
4922457,1.24x
4922458,3.66x
4922459,2.08x
4922460,1.25x
4922461,1.83x
4922462,5.88x
4922463,6.3x
4922464,1.01x
4922465,3.68x
4922466,7.91x
4922467,2.61x
4922468,1.16x
4922469,1x
4922470,12.23x
4922471,1.71x
4922472,2.85x
4922473,1.54x
4922474,1x
4922475,1.43x
4922476,2.18x
4922477,1.21x
4922478,4.86x
4922479,1.09x
4922480,1.17x
4922481,2.5x
4922482,5.17x
4922483,1.84x
4922484,14.51x
4922485,1.27x
4922486,1.03x
4922487,9.43x
4922488,8.69x
4922489,1.51x
4922490,1.33x
4922491,6.24x
4922492,1.13x
4922493,1.58x
4922494,1.33x
4922495,1.94x
4922496,1.25x
4922497,8.32x
4922498,2.06x
4922499,1.22x
4922500,2.07x
4922501,4.54x
4922502,1.54x
4922503,3.29x
4922504,1.21x
4922505,10.5x
4922506,2.41x
4922507,1.71x
4922508,1.38x
4922509,2.59x
4922510,1.08x
4922511,1.45x
4922512,7.46x
4922513,2.12x
4922514,3.26x
4922515,52.75x
4922516,3.76x
4922517,1.24x
4922518,2.06x
4922519,1.1x
4922520,1.83x
4922521,1.22x
4922522,5.47x
